code,name,market
734706,智通*統一55購02,上櫃
734707,智通*統一5C購02,上櫃
734708,新漢統一5C購01,上櫃
734709,鴻呈統一56購01,上櫃
734710,雙鴻統一62購01,上櫃
734743,鈊象元富56購01,上櫃
734745,新漢元富56購01,上櫃
734747,優群元富56購01,上櫃
734780,世禾統一56購01,上櫃
734781,兆利統一58購02,上櫃
734782,宇峻統一5C購01,上櫃
734783,均華統一5C購01,上櫃
734784,信紘科統一56購01,上櫃
734785,萬潤統一5C購01,上櫃
734786,鴻呈統一56購02,上櫃
734787,鑫科統一56購04,上櫃
734791,良維元富56購01,上櫃
734805,新應材元大55購03,上櫃
734807,僑威元大54購01,上櫃
734857,新應材元大56購01,上櫃
734859,僑威元大54購02,上櫃
734869,M31統一56購01,上櫃
734870,弘塑統一54購02,上櫃
734871,金益鼎統一56購02,上櫃
734872,前鼎統一56購01,上櫃
734873,前鼎統一5C購01,上櫃
734874,威剛統一5C購01,上櫃
734880,昇達科凱基54購01,上櫃
734886,鈊象元富56購02,上櫃
734892,萬泰科永豐54購01,上櫃
734910,弘塑凱基56購01,上櫃
734923,旺矽元大54購01,上櫃
734925,欣銓元大54購02,上櫃
734926,欣銓元大56購01,上櫃
734937,金山電統一56購02,上櫃
734938,前鼎統一56購02,上櫃
734939,家登統一56購01,上櫃
734940,萬泰科統一56購02,上櫃
734941,雍智統一56購01,上櫃
734967,旺矽永豐54購01,上櫃
734991,正淩統一56購03,上櫃
734992,協易機統一56購02,上櫃
734993,桓達統一56購01,上櫃
734994,新應材統一62購01,上櫃
734995,雍智統一56購02,上櫃
734996,綠界*統一56購01,上櫃
735000,欣銓凱基56購01,上櫃
735009,台燿元大54購03,上櫃
735011,正德元大54購01,上櫃
735012,良維元大54購03,上櫃
735013,旺矽元大54購02,上櫃
735021,雍智元大54購01,上櫃
735028,新應材元富63購01,上櫃
735029,新應材元富64購01,上櫃
735030,雍智元富56購01,上櫃
735035,新應材永豐56購01,上櫃
735045,新應材富邦54購02,上櫃
735046,竹陞統一56購05,上櫃
735047,均豪統一56購03,上櫃
735056,新復興凱基54購01,上櫃
735073,博智元大54購01,上櫃
735086,璟德元富56購01,上櫃
735089,兆利永豐54購01,上櫃
735090,信立永豐56購01,上櫃
735102,友華統一56購01,上櫃
735103,兆利統一56購02,上櫃
735104,均豪統一56購04,上櫃
735105,宏碩統一56購03,上櫃
735106,綠界*統一56購02,上櫃
735122,新應材凱基57購01,上櫃
735181,宏碩統一56購04,上櫃
735182,新復興統一56購01,上櫃
735183,聖暉*統一56購01,上櫃
735184,鴻呈統一56購03,上櫃
735211,旺矽凱基54購01,上櫃
735213,欣銓凱基54購01,上櫃
735217,萬潤凱基56購01,上櫃
735239,弘塑元大54購02,上櫃
735257,雙鴻元大55購01,上櫃
735271,波若威統一62購01,上櫃
735272,茂達統一56購01,上櫃
735273,富喬統一56購03,上櫃
735274,新復興統一56購02,上櫃
735299,精材富邦54購02,上櫃
735300,友華統一56購02,上櫃
735301,昇佳電統一56購01,上櫃
735302,茂達統一56購02,上櫃
735303,富喬統一56購04,上櫃
735304,華景電統一5A購01,上櫃
735305,順達統一56購04,上櫃
735306,順達統一5C購01,上櫃
735307,廣運統一58購04,上櫃
735312,弘塑元大54購03,上櫃
735323,新復興元大54購01,上櫃
735343,昇達科元富56購01,上櫃
735344,富喬元富56購02,上櫃
735352,系統電永豐54購01,上櫃
735370,弘塑凱基54購02,上櫃
735387,M31統一56購02,上櫃
735388,百德統一56購01,上櫃
735389,系統電統一56購03,上櫃
735390,昇佳電統一56購02,上櫃
735391,昇佳電統一56購03,上櫃
735392,東捷統一56購01,上櫃
735432,弘塑元大56購02,上櫃
735444,大國鋼元富57購01,上櫃
735445,華星光元富57購01,上櫃
735472,萬潤元大55購01,上櫃
735488,友華永豐56購01,上櫃
735489,世禾永豐55購01,上櫃
735507,台燿統一57購01,上櫃
735508,巨有統一57購01,上櫃
735509,兆利統一57購01,上櫃
735510,朋億*統一57購01,上櫃
735511,湧德統一57購02,上櫃
735512,華星光統一61購03,上櫃
735513,鈺太統一57購01,上櫃
735518,新應材凱基55購02,上櫃
735523,雍智兆豐57購01,上櫃
735534,萬潤凱基55購01,上櫃
735556,百德統一59購01,上櫃
735557,波若威統一63購01,上櫃
735558,信驊統一55購01,上櫃
735559,信驊統一56購02,上櫃
735560,富喬統一57購02,上櫃
735561,華景電統一57購01,上櫃
735562,漢磊統一55購03,上櫃
735563,精材統一55購03,上櫃
735564,精星統一57購01,上櫃
735565,廣積統一57購01,上櫃
735566,環球晶統一57購01,上櫃
735580,新應材元富57購01,上櫃
735598,華星光凱基55購01,上櫃
735621,萬潤元大57購01,上櫃
735622,雍智元大56購01,上櫃
735636,巨有國票55購01,上櫃
735646,久禾光統一57購01,上櫃
735647,久禾光統一61購01,上櫃
735648,久禾光統一63購01,上櫃
735649,中美晶統一57購01,上櫃
735650,台特化統一59購01,上櫃
735651,弘塑統一57購01,上櫃
735652,長佳智統一57購01,上櫃
735653,信立統一57購01,上櫃
735654,信紘科統一5A購01,上櫃
735655,原相統一55購01,上櫃
735656,桓達統一57購01,上櫃
735657,彩富統一56購01,上櫃
735658,彩富統一5B購01,上櫃
735659,彩富統一61購01,上櫃
735660,彩富統一63購01,上櫃
735661,富喬統一5A購01,上櫃
735662,晶焱統一57購01,上櫃
735663,智冠統一57購01,上櫃
735664,意德士統一57購01,上櫃
735665,意德士統一61購01,上櫃
735666,精材統一57購01,上櫃
735675,綠界*元富57購01,上櫃
735683,山富永豐55購01,上櫃
735719,華星光群益55購01,上櫃
735723,久禾光統一57購02,上櫃
735724,久禾光統一61購02,上櫃
735726,均華統一57購02,上櫃
735727,長佳智統一57購02,上櫃
735728,高鋒統一57購01,上櫃
735729,彩富統一56購02,上櫃
735730,彩富統一57購01,上櫃
735731,彩富統一57購02,上櫃
735732,彩富統一57購03,上櫃
735733,新復興統一57購01,上櫃
735734,群聯統一57購02,上櫃
735743,萬潤元大57購02,上櫃
735754,信驊元富57購01,上櫃
735758,群翊元富57購01,上櫃
735786,宇峻元大55購01,上櫃
735789,良維元大57購01,上櫃
735791,旺矽元大55購01,上櫃
735797,富喬元大55購03,上櫃
735804,雍智元大55購01,上櫃
735807,雙鴻元大56購01,上櫃
735844,原相永豐55購01,上櫃
735847,元太統一55購04,上櫃
735848,生合統一63購01,上櫃
735849,均華統一63購01,上櫃
735850,宏捷科統一57購01,上櫃
735851,宏觀統一57購01,上櫃
735852,宏觀統一61購01,上櫃
735853,旺矽統一61購01,上櫃
735854,信紘科統一57購01,上櫃
735855,南俊統一61購01,上櫃
735856,茂迪統一57購01,上櫃
735857,智通*統一56購03,上櫃
735858,智通*統一57購01,上櫃
735859,群翊統一57購01,上櫃
735860,穩懋統一57購01,上櫃
735871,萬潤凱基57購01,上櫃
735909,振曜元富57購01,上櫃
735916,宏捷科統一55購01,上櫃
735917,宏捷科統一57購02,上櫃
735918,宏觀統一57購02,上櫃
735919,旺矽統一56購04,上櫃
735920,欣銓統一57購01,上櫃
735921,南俊統一57購02,上櫃
735922,茂迪統一57購02,上櫃
735923,創惟統一59購01,上櫃
735924,富驊統一57購01,上櫃
735925,雙鴻統一59購01,上櫃
735926,穩懋統一57購02,上櫃
735932,華星光群益55購02,上櫃
735962,五福統一57購01,上櫃
735963,旺矽統一57購01,上櫃
735964,茂訊統一57購02,上櫃
735974,弘塑元大57購01,上櫃
735975,宇峻元大57購01,上櫃
736006,宏碁資統一57購01,上櫃
736009,元債20元大55購01,上櫃
736010,元債20元大56購01,上櫃
736011,台特化元大56購01,上櫃
736039,元債20凱基56購02,上櫃
736079,台半統一57購01,上櫃
736081,均華統一63購02,上櫃
736082,均豪統一61購01,上櫃
736083,宏碁資統一57購02,上櫃
736084,昇達科統一59購03,上櫃
736085,金居統一57購01,上櫃
736086,創惟統一59購02,上櫃
736087,閎康統一57購01,上櫃
736088,閎康統一57購02,上櫃
736090,台燿元富57購01,上櫃
736116,旺矽國票57購01,上櫃
736124,均華群益56購01,上櫃
736125,旺矽群益56購01,上櫃
736153,台燿統一61購01,上櫃
736154,立碁統一61購01,上櫃
736155,均華統一57購03,上櫃
736156,均華統一5C購02,上櫃
736157,旺矽統一59購02,上櫃
736158,金居統一59購01,上櫃
736159,金居統一59購02,上櫃
736160,金居統一62購01,上櫃
736161,閎康統一59購01,上櫃
736162,順達統一57購02,上櫃
736163,聖暉*統一57購01,上櫃
736164,綠界*統一57購01,上櫃
736177,富喬元大57購01,上櫃
736188,旺矽群益57購01,上櫃
736210,良維元大57購02,上櫃
736216,智通*元大57購01,上櫃
736238,中光電統一57購02,上櫃
736239,元太統一57購01,上櫃
736241,宜特統一57購01,上櫃
736242,宜特統一59購01,上櫃
736243,宜特統一61購01,上櫃
736244,金居統一61購01,上櫃
736245,信紘科統一57購02,上櫃
736247,原相統一57購01,上櫃
736248,家登統一57購01,上櫃
736249,家登統一61購01,上櫃
736250,廣運統一57購01,上櫃
736251,環球晶統一57購02,上櫃
736258,良維凱基57購01,上櫃
736287,信立統一57購02,上櫃
736288,華景電統一57購02,上櫃
736306,安國國票55購01,上櫃
736307,安國國票57購01,上櫃
736311,聯合國票56購01,上櫃
736320,富喬凱基55購02,上櫃
736322,雍智凱基55購01,上櫃
736323,雙鴻凱基55購02,上櫃
736330,金居元大54購01,上櫃
736331,信立元大54購02,上櫃
736335,富喬元大55購04,上櫃
736337,華景電元大54購01,上櫃
736338,雍智元大54購02,上櫃
736346,立碁統一59購01,上櫃
736347,安國統一57購01,上櫃
736348,安國統一57購02,上櫃
736349,安國統一63購01,上櫃
736350,安國統一65購01,上櫃
736351,安國統一66購01,上櫃
736352,安國統一67購01,上櫃
736353,安國統一67購02,上櫃
736354,安國統一67購03,上櫃
736355,金居統一57購02,上櫃
736356,宸曜統一57購01,上櫃
736357,神盾統一57購04,上櫃
736358,創惟統一57購02,上櫃
736359,湧德統一57購03,上櫃
736360,閎康統一5B購01,上櫃
736361,群翊統一57購02,上櫃
736362,綠界*統一57購02,上櫃
736367,安國群益54購01,上櫃
736368,金居群益54購01,上櫃
736378,金居元富54購01,上櫃
736399,旺矽凱基56購01,上櫃
736400,昇達科凱基55購01,上櫃
736401,信立凱基55購01,上櫃
736403,富喬凱基57購01,上櫃
736405,僑威凱基54購01,上櫃
736411,旺矽群益57購02,上櫃
736421,波若威永豐57購01,上櫃
736427,M31統一61購03,上櫃
736428,立碁統一59購02,上櫃
736429,宏捷科統一57購03,上櫃
736430,宏捷科統一59購01,上櫃
736431,宏捷科統一61購01,上櫃
736432,東捷統一57購01,上櫃
736433,波若威統一59購04,上櫃
736434,信紘科統一59購02,上櫃
736435,泰茂統一57購01,上櫃
736436,晶呈統一59購01,上櫃
736437,智通*統一57購02,上櫃
736438,閎康統一56購03,上櫃
736439,順達統一59購04,上櫃
736440,精材統一56購02,上櫃
736441,廣運統一56購01,上櫃
736442,環球晶統一57購03,上櫃
736443,雙鴻統一62購02,上櫃
736444,穩懋統一61購01,上櫃
736447,宏捷科元富54購01,上櫃
736452,晶呈元富54購01,上櫃
736472,智通*富邦54購01,上櫃
736474,中美晶統一5A購01,上櫃
736475,立碁統一59購03,上櫃
736476,系微統一5B購01,上櫃
736477,神盾統一5A購01,上櫃
736478,新盛力統一67購01,上櫃
736479,漢磊統一61購01,上櫃
736480,廣運統一61購01,上櫃
736483,新盛力永豐54購01,上櫃
736488,鑫科永豐54購01,上櫃
736489,M31元大54購01,上櫃
736495,良維元大54購04,上櫃
736496,信立元大55購02,上櫃
736501,神盾元大54購02,上櫃
736503,鈊象元大54購01,上櫃
736505,萬潤元大54購01,上櫃
736506,雍智元大57購01,上櫃
736518,元債20元富57購01,上櫃
736523,新盛力元富54購01,上櫃
736524,新盛力元富57購01,上櫃
736528,環球晶元富54購01,上櫃
736536,高端凱基54購01,上櫃
736538,智通*凱基54購01,上櫃
736540,精材凱基54購01,上櫃
736559,智通*元大54購01,上櫃
736561,華景電元大54購02,上櫃
736567,精材元大54購01,上櫃
736576,桓達永豐54購01,上櫃
736581,信驊富邦54購02,上櫃
736584,宏捷科統一57購04,上櫃
736585,振曜統一59購02,上櫃
736586,神盾統一5C購01,上櫃
736587,漢磊統一58購01,上櫃
736593,旺矽群益57購03,上櫃
736604,元債20凱基67購01,上櫃
736621,宏捷科元富54購02,上櫃
736627,德微元富54購01,上櫃
736640,弘塑元大54購04,上櫃
736641,弘塑元大56購03,上櫃
736649,波若威元大54購02,上櫃
736650,信驊元大54購03,上櫃
736653,新應材元大54購05,上櫃
736660,雙鴻元大54購01,上櫃
736672,良維凱基54購03,上櫃
736722,信驊凱基54購01,上櫃
736735,力旺統一57購01,上櫃
736736,力旺統一61購01,上櫃
736737,千附精統一57購01,上櫃
736738,山富統一57購01,上櫃
736739,安國統一57購03,上櫃
736740,安國統一59購01,上櫃
736741,安國統一61購01,上櫃
736742,信立統一57購03,上櫃
736743,神盾統一57購05,上櫃
736748,萬潤富邦54購01,上櫃
736750,力旺元大57購01,上櫃
736756,波若威元大55購01,上櫃
736775,美琪瑪元富54購01,上櫃
736780,安國中信54購01,上櫃
736787,波若威永豐54購01,上櫃
736792,萬潤永豐57購01,上櫃
736793,雍智永豐54購01,上櫃
736795,華星光兆豐57購01,上櫃
736800,新漢國票54購01,上櫃
736833,大樹統一57購01,上櫃
736834,中光電統一59購01,上櫃
736855,華星光群益56購01,上櫃
736856,新漢群益54購01,上櫃
736883,華星光統一57購01,上櫃
736884,穩懋統一57購03,上櫃
736904,萬潤永豐54購02,上櫃
736914,波若威元大54購03,上櫃
736921,智通*元大56購01,上櫃
736922,華星光元大56購01,上櫃
736930,中光電統一57購03,上櫃
736931,台燿統一57購02,上櫃
736932,台燿統一57購03,上櫃
736933,系統電統一59購02,上櫃
736934,金居統一5B購01,上櫃
736935,前鼎統一5B購01,上櫃
736936,建榮統一57購01,上櫃
736937,常珵統一57購01,上櫃
736938,晶呈統一5B購01,上櫃
736951,精材凱基54購02,上櫃
736960,元太群益56購01,上櫃
736964,金居群益54購02,上櫃
736972,順達兆豐54購01,上櫃
736976,IET凱基56購01,上櫃
736982,弘塑凱基56購02,上櫃
736987,智通*凱基56購01,上櫃
736994,中光電統一57購04,上櫃
736995,南俊統一57購03,上櫃
736996,華星光統一56購03,上櫃
736997,華景電統一59購01,上櫃
737003,良維元大56購01,上櫃
737004,波若威元大56購01,上櫃
737011,華星光元大56購02,上櫃
737015,中美晶國票59購01,上櫃
737027,IET永豐54購01,上櫃
737038,IET國票55購01,上櫃
737042,中光電國票55購01,上櫃
737050,建榮國票55購01,上櫃
737051,茂訊國票58購01,上櫃
737058,營邦元富55購01,上櫃
737078,神盾元大58購01,上櫃
737085,中光電統一57購05,上櫃
737086,良維統一62購01,上櫃
737088,富喬統一5A購02,上櫃
737092,良維富邦55購01,上櫃
737106,IET群益58購01,上櫃
737121,神盾凱基58購01,上櫃
737127,波若威元大58購01,上櫃
737129,信驊元大56購01,上櫃
737132,智通*元大56購02,上櫃
737147,富喬永豐58購01,上櫃
737150,世禾統一58購01,上櫃
737151,台燿統一57購04,上櫃
737152,正基統一58購02,上櫃
737153,正基統一5A購01,上櫃
737154,印能統一58購01,上櫃
737155,合騏統一58購01,上櫃
737156,宏捷科統一58購02,上櫃
737157,旺矽統一58購03,上櫃
737158,南俊統一58購01,上櫃
737159,茂綸統一58購01,上櫃
737160,泰茂統一57購02,上櫃
737161,富喬統一5A購03,上櫃
737162,華星光統一58購01,上櫃
737163,新應材統一59購01,上櫃
737164,精材統一58購02,上櫃
737165,環球晶統一58購01,上櫃
737166,穩懋統一58購01,上櫃
737175,富喬永豐55購02,上櫃
737177,華星光永豐55購01,上櫃
737184,新應材第一58購01,上櫃
737186,富喬兆豐58購01,上櫃
737188,大江國票56購01,上櫃
737195,智通*國票56購01,上櫃
737196,智通*國票58購01,上櫃
737197,智通*國票59購01,上櫃
737198,智通*國票5B購01,上櫃
737202,正基統一57購01,上櫃
737203,昇達科統一57購01,上櫃
737204,富喬統一57購03,上櫃
737205,智通*統一57購03,上櫃
737210,智通*凱基55購01,上櫃
737211,聯合凱基56購01,上櫃
737223,台燿群益58購01,上櫃
737230,良維國票56購01,上櫃
737255,晶呈元富58購01,上櫃
737257,正淩永豐55購01,上櫃
737267,系統電元大56購01,上櫃
737270,富喬元大55購05,上櫃
737276,台燿群益58購02,上櫃
737278,信立群益55購01,上櫃
737285,元債20元大57購01,上櫃
737286,元債20元大58購01,上櫃
737292,雍智元大58購01,上櫃
